Date first seen          Duration Proto      Src IP Addr:Port          Dst IP Addr:Port     Flags Tos  Packets    Bytes      pps      bps    Bpp Flows
2022-05-02 01:00:39.385     0.008 TCP     104.244.42.130:443   ->         10.0.0.1:38306 ........   0       10      448     1250   448000     44     1
2022-05-02 01:31:55.917     0.008 TCP     104.244.42.130:443   ->         10.0.0.1:38320 ........   0       10      448     1250   448000     44     1
2022-05-02 01:47:20.796     0.146 UDP      102.132.96.35:443   ->         10.0.0.1:44903 ........   0       24     7814      164   428164    325     1
2022-05-02 01:16:09.241     0.320 TCP     216.58.223.106:443   ->         10.0.0.1:60496 ........   0       38    17068      118   426700    449     1
2022-05-02 01:30:46.562     0.562 TCP     104.244.42.130:443   ->         10.0.0.1:38324 ........   0       46    26932       81   383373    585     1
2022-05-02 01:52:56.732     0.050 TCP    192.168.209.130:52426 ->     52.85.218.46:443   ........   0       18     2326      360   372160    129     1
2022-05-02 01:06:19.034     0.528 TCP      52.85.218.129:443   ->         10.0.0.1:40038 ........   0       36    24214       68   366878    672     1
2022-05-02 01:21:42.841     0.156 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0        6     6977       38   357794   1162     1
2022-05-02 01:52:55.087     0.010 TCP           10.0.0.1:59360 ->   34.117.237.239:443   ........   0        8      446      800   356800     55     1
2022-05-02 01:31:55.631     0.078 TCP           10.0.0.1:59356 ->   34.117.237.239:443   ........   0       26     3474      333   356307    133     1
2022-05-02 01:31:55.639     0.070 TCP     34.117.237.239:443   ->         10.0.0.1:59356 ........   0       24     3076      342   351542    128     1
2022-05-02 01:29:38.102     0.006 TCP    192.168.209.130:52416 ->     52.85.218.46:443   ........   0        4      252      666   336000     63     1
2022-05-02 01:31:55.991     0.006 TCP    192.168.209.130:52418 ->     52.85.218.46:443   ........   0        4      252      666   336000     63     1
2022-05-02 01:40:26.490     0.006 TCP    192.168.209.130:52420 ->     52.85.218.46:443   ........   0        4      252      666   336000     63     1
2022-05-02 01:06:23.054     0.346 UDP           10.0.0.1:50858 ->  172.217.170.174:443   ........   0       24    13972       69   323052    582     1
2022-05-02 01:52:12.573     0.354 UDP           10.0.0.1:38825 ->  172.217.170.206:443   ........   0       26    14290       73   322937    549     1
2022-05-02 01:52:55.089     0.008 TCP     34.117.237.239:443   ->         10.0.0.1:59360 ........   0        8      320     1000   320000     40     1
2022-05-02 01:09:14.637     0.006 TCP     104.244.42.130:443   ->         10.0.0.1:38310 ........   0        4      238      666   317333     59     1
2022-05-02 01:48:10.007     0.006 TCP           10.0.0.1:47110 ->    102.132.96.35:443   ........   0        4      238      666   317333     59     1
2022-05-02 01:52:55.479     0.006 TCP           10.0.0.1:55408 ->  172.217.170.206:443   ........   0        4      238      666   317333     59     1
2022-05-02 01:54:29.712     0.014 TCP           10.0.0.1:38332 ->   104.244.42.130:443   ........   0       10      526      714   300571     52     1
